match_id,utc_date,status,competition,season_start,season_end,home_team,away_team,score_home,score_away
535194,2025-10-01 22:00:00+00:00,TIMED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Recife,Fluminense FC,,
535191,2025-10-01 22:30:00+00:00,TIMED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Internacional,SC Corinthians Paulista,,
535186,2025-10-02 00:30:00+00:00,TIMED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Botafogo FR,EC Bahia,,
535188,2025-10-02 00:30:00+00:00,TIMED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Santos FC,Grêmio FBPA,,
535192,2025-10-02 22:00:00+00:00,TIMED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Vitória,Ceará SC,,
535193,2025-10-02 22:30:00+00:00,TIMED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Fortaleza EC,São Paulo FC,,
535185,2025-10-02 23:30:00+00:00,TIMED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CR Flamengo,Cruzeiro EC,,
535195,2025-10-04 21:30:00+00:00,TIMED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Fluminense FC,CA Mineiro,,
535199,2025-10-04 21:30:00+00:00,TIMED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,RB Bragantino,Grêmio FBPA,,
535201,2025-10-04 21:30:00+00:00,TIMED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Internacional,Botafogo FR,,
535197,2025-10-05 00:00:00+00:00,TIMED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Corinthians Paulista,Mirassol FC,,
535196,2025-10-05 19:00:00+00:00,TIMED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CR Vasco da Gama,EC Vitória,,
535198,2025-10-05 19:00:00+00:00,TIMED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,São Paulo FC,SE Palmeiras,,
535202,2025-10-05 21:30:00+00:00,TIMED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Bahia,CR Flamengo,,
535204,2025-10-05 21:30:00+00:00,TIMED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Juventude,Fortaleza EC,,
535200,2025-10-05 23:30:00+00:00,TIMED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Cruzeiro EC,SC Recife,,
535203,2025-10-05 23:30:00+00:00,TIMED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Ceará SC,Santos FC,,
535070,2025-10-08 22:30:00+00:00,TIMED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CA Mineiro,SC Recife,,
535059,2025-10-09 00:00:00+00:00,TIMED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Mirassol FC,Fluminense FC,,
535047,2025-10-11 22:00:00+00:00,TIMED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SE Palmeiras,EC Juventude,,
535072,2025-10-22 22:00:00+00:00,TIMED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Bahia,SC Internacional,,
535205,2025-10-25 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Fluminense FC,EC Juventude,,
535206,2025-10-25 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Botafogo FR,CR Flamengo,,
535207,2025-10-25 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SE Palmeiras,RB Bragantino,,
535208,2025-10-25 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Santos FC,SC Corinthians Paulista,,
535209,2025-10-25 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Mirassol FC,SC Internacional,,
535210,2025-10-25 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CA Mineiro,Cruzeiro EC,,
535211,2025-10-25 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Grêmio FBPA,São Paulo FC,,
535212,2025-10-25 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Vitória,EC Bahia,,
535213,2025-10-25 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Fortaleza EC,CR Vasco da Gama,,
535214,2025-10-25 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Recife,Ceará SC,,
535215,2025-11-05 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CR Flamengo,SE Palmeiras,,
535216,2025-11-05 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CR Vasco da Gama,Fluminense FC,,
535217,2025-11-05 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Corinthians Paulista,CA Mineiro,,
535218,2025-11-05 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Santos FC,EC Vitória,,
535219,2025-11-05 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Mirassol FC,São Paulo FC,,
535220,2025-11-05 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Cruzeiro EC,Fortaleza EC,,
535221,2025-11-05 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Internacional,SC Recife,,
535222,2025-11-05 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Bahia,Grêmio FBPA,,
535223,2025-11-05 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Ceará SC,Botafogo FR,,
535224,2025-11-05 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Juventude,RB Bragantino,,
535225,2025-11-19 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Fluminense FC,SC Internacional,,
535226,2025-11-19 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Botafogo FR,Santos FC,,
535227,2025-11-19 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SE Palmeiras,Cruzeiro EC,,
535228,2025-11-19 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,São Paulo FC,EC Bahia,,
535229,2025-11-19 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,RB Bragantino,CR Vasco da Gama,,
535230,2025-11-19 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CA Mineiro,Ceará SC,,
535231,2025-11-19 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Grêmio FBPA,EC Juventude,,
535232,2025-11-19 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Vitória,SC Corinthians Paulista,,
535233,2025-11-19 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Fortaleza EC,CR Flamengo,,
535234,2025-11-19 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Recife,Mirassol FC,,
535235,2025-11-22 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CR Flamengo,SC Recife,,
535236,2025-11-22 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CR Vasco da Gama,São Paulo FC,,
535237,2025-11-22 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Corinthians Paulista,Grêmio FBPA,,
535238,2025-11-22 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Santos FC,Fortaleza EC,,
535239,2025-11-22 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Mirassol FC,Botafogo FR,,
535240,2025-11-22 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Cruzeiro EC,EC Vitória,,
535241,2025-11-22 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Internacional,CA Mineiro,,
535242,2025-11-22 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Bahia,RB Bragantino,,
535243,2025-11-22 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Ceará SC,Fluminense FC,,
535244,2025-11-22 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Juventude,SE Palmeiras,,
535245,2025-11-29 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Fluminense FC,Mirassol FC,,
535246,2025-11-29 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Botafogo FR,CR Vasco da Gama,,
535247,2025-11-29 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SE Palmeiras,Santos FC,,
535248,2025-11-29 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,São Paulo FC,CR Flamengo,,
535249,2025-11-29 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,RB Bragantino,SC Corinthians Paulista,,
535250,2025-11-29 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CA Mineiro,EC Bahia,,
535251,2025-11-29 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Grêmio FBPA,Cruzeiro EC,,
535252,2025-11-29 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Vitória,SC Internacional,,
535253,2025-11-29 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Ceará SC,Fortaleza EC,,
535254,2025-11-29 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Recife,EC Juventude,,
535255,2025-12-03 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CR Flamengo,Santos FC,,
535256,2025-12-03 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CR Vasco da Gama,EC Juventude,,
535257,2025-12-03 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Corinthians Paulista,Ceará SC,,
535258,2025-12-03 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,São Paulo FC,RB Bragantino,,
535259,2025-12-03 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Mirassol FC,SE Palmeiras,,
535260,2025-12-03 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Cruzeiro EC,Fluminense FC,,
535261,2025-12-03 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Internacional,EC Bahia,,
535262,2025-12-03 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Vitória,Botafogo FR,,
535263,2025-12-03 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Fortaleza EC,Grêmio FBPA,,
535264,2025-12-03 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Recife,CA Mineiro,,
535265,2025-12-06 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Fluminense FC,CR Flamengo,,
535266,2025-12-06 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Botafogo FR,SC Recife,,
535267,2025-12-06 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Corinthians Paulista,São Paulo FC,,
535268,2025-12-06 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Santos FC,Mirassol FC,,
535269,2025-12-06 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,RB Bragantino,EC Vitória,,
535270,2025-12-06 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CA Mineiro,SE Palmeiras,,
535271,2025-12-06 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Grêmio FBPA,CR Vasco da Gama,,
535272,2025-12-06 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Bahia,Fortaleza EC,,
535273,2025-12-06 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Ceará SC,SC Internacional,,
535274,2025-12-06 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Juventude,Cruzeiro EC,,
535275,2025-12-10 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CR Flamengo,RB Bragantino,,
535276,2025-12-10 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Botafogo FR,Grêmio FBPA,,
535277,2025-12-10 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SE Palmeiras,Fluminense FC,,
535278,2025-12-10 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,São Paulo FC,EC Juventude,,
535279,2025-12-10 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Mirassol FC,Ceará SC,,
535280,2025-12-10 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Cruzeiro EC,SC Corinthians Paulista,,
535281,2025-12-10 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Internacional,Santos FC,,
535282,2025-12-10 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Bahia,CR Vasco da Gama,,
535283,2025-12-10 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Fortaleza EC,CA Mineiro,,
535284,2025-12-10 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Recife,EC Vitória,,
535285,2025-12-13 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Fluminense FC,São Paulo FC,,
535286,2025-12-13 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CR Vasco da Gama,SC Internacional,,
535287,2025-12-13 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Corinthians Paulista,Botafogo FR,,
535288,2025-12-13 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Santos FC,SC Recife,,
535289,2025-12-13 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,RB Bragantino,Fortaleza EC,,
535290,2025-12-13 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CA Mineiro,CR Flamengo,,
535291,2025-12-13 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Grêmio FBPA,SE Palmeiras,,
535292,2025-12-13 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Vitória,Mirassol FC,,
535293,2025-12-13 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Ceará SC,Cruzeiro EC,,
535294,2025-12-13 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Juventude,EC Bahia,,
535296,2025-12-17 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CR Vasco da Gama,Mirassol FC,,
535297,2025-12-17 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SE Palmeiras,EC Vitória,,
535298,2025-12-17 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,São Paulo FC,SC Internacional,,
535299,2025-12-17 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,RB Bragantino,CA Mineiro,,
535300,2025-12-17 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Cruzeiro EC,Botafogo FR,,
535301,2025-12-17 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Grêmio FBPA,Fluminense FC,,
535302,2025-12-17 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Bahia,SC Recife,,
535303,2025-12-17 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Fortaleza EC,SC Corinthians Paulista,,
535304,2025-12-17 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Juventude,Santos FC,,
535295,2025-12-17 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CR Flamengo,Ceará SC,,
535305,2025-12-21 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Fluminense FC,EC Bahia,,
535306,2025-12-21 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Botafogo FR,Fortaleza EC,,
535307,2025-12-21 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Corinthians Paulista,EC Juventude,,
535308,2025-12-21 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Santos FC,Cruzeiro EC,,
535309,2025-12-21 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Mirassol FC,CR Flamengo,,
535310,2025-12-21 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,CA Mineiro,CR Vasco da Gama,,
535311,2025-12-21 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Internacional,RB Bragantino,,
535312,2025-12-21 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,EC Vitória,São Paulo FC,,
535313,2025-12-21 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,Ceará SC,SE Palmeiras,,
535314,2025-12-21 00:00:00+00:00,SCHEDULED,Campeonato Brasileiro Série A,2025-03-29,2025-12-21,SC Recife,Grêmio FBPA,,
